Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030369,"Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9",8,Weight in kilograms,23537,,,,23537,,62176,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030381,"Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,128397,,,,128397,,318405,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030383,"Fish; frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1278113,,,,1278113,,32864767,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030391,"Fish; frozen, livers, roes and milt",8,Weight in kilograms,59354,,,,59354,,496323,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030391,"Fish; frozen, livers, roes and milt",8,Weight in kilograms,17920678,,,,17920678,,92250430,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030399,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",8,Weight in kilograms,1093552,,,,1093552,,2069292,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",8,Weight in kilograms,2130,,,,2130,,22255,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030448,"Fish fillets; fresh or chilled, rays and skates (Rajidae)",8,Weight in kilograms,18722,,,,18722,,71490,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030457,"Fish meat; excluding fillets, whether or not minced; fresh or chilled, rays and skates (Rajidae)",8,Weight in kilograms,1450,,,,1450,,12683,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030461,"Fish fillets; frozen, tilapias (Oreochromis spp.)",8,Weight in kilograms,233941,,,,233941,,584163,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030469,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",8,Weight in kilograms,286,,,,286,,6045,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030471,"Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",8,Weight in kilograms,227,,,,227,,2491,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030471,"Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",8,Weight in kilograms,90152,,,,90152,,317495,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030479,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack",8,Weight in kilograms,6500,,,,6500,,47720,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",8,Weight in kilograms,143729,,,,143729,,544742,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030483,"Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",8,Weight in kilograms,7344,,,,7344,,29599,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030488,"Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)",8,Weight in kilograms,59606,,,,59606,,183195,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030489,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8",8,Weight in kilograms,375055,,,,375055,,4889313,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030489,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8",8,Weight in kilograms,7031,,,,7031,,33266,,,0
