czone,statefip,city,yr,d_tradejakor_pw,d_tradeuskor_pw,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
19000,42,undefined,2000,,,1,0.002294948,1,0,0,0,0,0,0,0,641637,256222,19.445702,49.367886,6.9503665,68.053604,31.574568,-0.023833513,73.521248,16.577271,23.430441,9.872694,17.590363,15.507366,12.493629,19.96501,17.623716,56.943977,55.67963,58.180912,48.979805,65.354759,56.488121,62.2127,49.910519,3.5488083,4.0719228,3.0370367,4.2291241,2.8303423,5.7628779,2.3043714,2.1154296,22.929945,16.818007,28.909359,29.200706,16.307533,25.255373,15.517919,30.350334,2.7858047,6.710288,6.4915986,5023.3516,2132.0393,156.76572,134.21082,137.76276,1.5668328,84.118767,1753.1427,213.82043,37438.383,29003.588,1.726133025,1.604766292,3.451797149,3.709381028,14.962337,27.268326,2.2434218,12.378092,2.7287912,34.471668,72490,-0.074011937,-5.83637,5.7623558,-8.925787,6.0313683,-2.8008382,5.4961615,-7.4059019,6.5154777,-4.1995687,3.1640615,-5.3319421,3.1749434,-5.7011461,6.0588632,-6.447854,10.727367,-1.035507,-0.89042413,0.86326528,0.57113171,1.149954,2.1486969,-0.11118396,1.0581261,1.0183134,0.58445257,-0.78925061,2.3232806,-3.8452785,-1.2582754,1.1466933,1.0988755,-1.3760285,-4.8639646,1.7097758,4.7477994,2.1309853,1.4693396,4.3181009,8.076395,3.4743719,5.4456167,0.78746247,1.6241074,13.531958,12.34327,0.60401642,4.6623092,1.7431805,4.276957,14.861631,-25.460392,24.739349,-47.635468,14.962405,-2.7584846,32.029457,37.425438,11.478181,66.020927,30.76363,39.051834,51.388489,67.581985,44.964958,72.308533,56.222313,8.5788879,68.516663,1724.3746,957.52039,96.954506,115.98115,72.802353,1.4748559,57.950935,155.00784,187.99548,-0.47941869,1.2958294,-21.58527,23.284842,56.54071,-3.8266792,-9.8161631,-179.4866,375.83707,-1403.6816,170.78081,677.5799,-1153.5826,-2544.8772,3.837994478,4.191283443,2.7043054,0.994821399,2.6871927,3.15042034,2.508287748,3.5721633,3.644114821,1.955127571,4.0038218,4.2153244,3.2866268,3.9107821,-0.16517032,0.201401048,-1.371848802,9.529276144
19100,42,Reading PA,2000,,,1,0.003955718,1,0,0,0,0,0,0,0,1105966,444760,26.937979,40.597813,4.2859268,68.901093,31.61013,-0.18364601,75.342087,18.341026,25.489429,11.300407,20.385588,15.262966,14.450413,22.299398,18.352358,57.00106,56.392258,57.600681,50.305794,67.080719,57.843643,59.714615,51.505722,3.2900732,3.5802417,3.0042794,3.7449994,2.6051862,4.8841195,2.6612034,1.7580194,21.367836,14.538068,28.094629,25.563618,15.051132,22.821825,15.32478,28.383902,2.3877447,6.6288838,6.436667,4515.21,1762.036,144.33885,131.98,119.84353,1.3630301,84.916023,1696.0652,177.24713,35528.215,26977.379,1.769875684,1.578952003,4.086097918,4.668259115,10.759533,24.611755,0.75525522,7.6629968,-4.856708,35.959057,95501.43,-0.96835411,-4.7713304,3.8029809,-5.9521794,3.8527675,-3.5837069,3.7517037,-5.0213208,2.8971519,-3.7765801,2.7423501,-5.8664942,3.0729601,-5.1342993,4.73805,-2.3472991,5.4821033,-1.03423,-2.1241691,0.94897032,0.73705828,1.158239,1.3204232,0.62623459,1.6829345,0.83137965,0.43901402,0.01938854,1.3623557,-1.3262331,0.80374312,0.40799379,1.1105942,-0.43513095,-3.5738137,2.0508609,0.99999559,2.0149777,-4.0546145,-1.1073521,5.0849915,-0.31818661,6.839139,-4.9652371,-3.0026436,0.5796296,5.2405086,-5.8591027,2.839906,2.7523723,-0.78194487,9.4684362,-17.957224,17.280188,-26.280741,6.4012833,-2.5592802,28.642494,37.031971,10.850233,78.013397,34.26915,46.305717,57.689022,64.02507,28.679825,56.023396,52.068977,11.705513,82.72821,1748.6879,963.685,102.59174,106.61219,38.063995,0.93499976,53.347797,206.89368,198.62498,-3.1690261,-3.2864008,-16.202255,42.21381,56.262844,-3.875737,-8.1441536,-1125.8984,-886.58484,-1110.2365,254.47798,616.4425,-1123.9733,-2013.1975,4.480232539,5.198204551,3.3689578,0.949607034,3.5459049,4.151486184,3.769356575,3.6197586,4.32127446,2.695065656,4.6434703,5.2440615,4.3524237,4.7694492,0.266325586,0.101190093,1.765428434,13.09255959
19200,42,Harrisburg PA,2000,,,1,0.003769878,1,0,0,0,0,0,0,0,1054007.637,459696,20.446434,46.066345,4.1840272,70.162109,33.236485,0.03133297,75.459122,13.984001,19.425579,8.7348089,16.535069,10.892164,11.53246,16.762253,13.35791,61.475121,61.5247,61.427296,53.628643,70.984879,60.598618,66.814812,54.617798,2.969295,3.0844059,2.8582537,3.4822052,2.3476593,4.5520144,2.067575,2.0122383,21.571583,15.965317,26.979641,26.354084,15.775297,23.316908,14.355363,30.012056,2.2612424,6.6170263,6.4922485,4132.9165,1611.469,128.94618,131.14865,99.492577,1.1315702,81.603851,1505.4929,172.45514,36724.09,28423.137,1.38931991,1.016290812,2.855918632,3.118324905,12.233841,24.12212,1.6204782,10.570889,-4.4613161,36.530495,91964.742,0.61155218,-3.7122295,4.3237805,-4.9830294,4.4180241,-2.5426426,4.2314444,-3.5824668,3.7242942,-3.2028928,2.9646327,-4.7467437,2.1477768,-3.5321329,4.537046,-1.9937551,9.351696,-0.23826006,0.14182739,1.3113759,1.4453446,1.1795613,2.1708922,0.55089271,2.7124062,1.3107893,-0.34672979,-1.9229289,-0.88034356,-2.8683586,-2.3127177,-0.31262848,-0.11344041,-2.3157022,-7.0112176,1.8744168,4.5814514,4.3240957,0.89175355,3.1928334,7.8878403,4.5567241,6.7693844,-0.94045913,3.3448081,6.5699987,11.593205,1.041208,5.1007271,4.0358133,2.8826849,13.041992,-17.134523,19.099567,-21.875957,8.4015589,-8.8019085,28.238657,50.716633,3.0294065,77.603081,37.245388,47.13044,46.155075,52.798176,37.062199,64.405777,59.393085,18.74585,81.340065,1758.6224,899.76886,70.254204,83.773476,42.099293,0.92082459,60.0965,301.57108,189.00391,1.0603626,5.3250012,-32.729252,42.941139,46.235283,-0.68567467,-1.8544413,389.40848,1513.5323,-2048.8052,247.9799,676.70129,-206.70201,-481.88895,3.198564303,3.514654901,2.245506,0.733034947,2.6146982,1.922537102,3.34498643,2.4416916,2.841064938,1.495481252,3.144182,3.4963186,3.2491062,3.1823862,0.39318757,0.064061292,1.710335037,9.997365458
19300,36,undefined,2000,,,1,0.003114869,1,0,0,0,0,0,0,0,870876,249423,13.826464,55.257702,10.163415,65.762505,28.929722,-0.46917617,70.46096,8.2758951,11.034364,5.5290937,7.0467911,9.3164568,6.1928606,10.668985,7.6173143,62.185066,64.145012,60.23341,55.066525,68.211639,58.111252,68.086143,58.970036,4.2052994,4.8897333,3.5237606,5.3677292,3.221184,6.4150662,3.2310352,2.4346764,25.333742,19.930891,30.713737,32.518951,19.250723,29.280821,18.013836,30.977974,3.5405631,6.8201685,6.596446,4735.5791,2108.7158,234.58276,189.0432,72.944107,0.66147846,96.187431,1338.6989,294.72711,40783.117,30415.699,1.621839342,1.202508622,3.178407368,11.48452319,16.083826,24.646997,5.2598877,24.51823,-5.9871025,34.161205,79235.711,1.2462394,-3.3317931,4.5780282,-3.3683288,2.8101461,-3.303328,6.3363395,-2.9023302,3.6331077,-3.8378823,4.1839142,-3.6655121,2.7266314,-4.146904,8.3300552,-0.86218649,5.3889837,0.34603179,0.7307775,-0.23412332,-0.31607863,-0.15433079,0.14879873,-0.33875448,-0.67254049,-0.21076973,0.12186515,-1.0121124,0.87426603,-2.8786829,-0.87957299,-0.007282411,1.6114285,-3.9723773,-4.6486597,0.6622349,1.6826901,-0.15926361,-0.96940994,-1.3042177,6.3868246,-2.8170857,4.5772963,-3.0142238,0.55333549,16.601563,14.2607,10.078567,3.0225346,1.4158658,0.009332384,17.841656,-31.205515,23.26235,-43.326824,11.70973,-23.951111,30.652704,10.405101,12.031781,33.660957,27.26424,35.419331,16.566696,21.539028,41.823685,-27.055979,25.243591,16.341688,38.366913,1422.551,847.63464,41.205692,43.947933,35.44342,-0.1630429,26.558617,231.76959,129.71802,3.1517301,6.3415637,-13.677084,-1.2105665,25.705788,1.5550902,-0.68553627,1285.3739,1928.8309,-1077.7225,-9.229126,443.49417,503.48492,-181.86105,4.109658183,14.25456239,2.5284986,2.605180997,2.2113693,6.616530166,6.708895932,2.1374223,7.170682243,3.757724332,3.3132124,11.707073,2.8113568,11.533051,-0.367050512,0.048526962,-4.991444597,-0.275076767
19400,36,New York City NY,2000,,,1,0.042110771,1,0,0,0,0,0,0,0,11773611,4776404,8.1885757,53.911804,37.369846,58.006607,35.010082,0.3522931,63.557697,5.278543,6.1421885,4.4874158,5.3582125,5.2080741,4.268589,6.260561,5.5651689,58.279152,63.47543,53.519196,44.861115,70.147583,54.402397,64.723328,55.155746,5.3300724,5.5158014,5.1599388,7.149704,3.7205842,7.2421818,4.3881769,3.3388388,31.112232,24.866583,36.833454,42.63097,20.923754,34.086834,24.627934,35.940243,2.3890483,6.6222353,6.7146859,6532.416,3672.4724,548.06531,261.12326,107.1217,0.97141075,123.02467,1261.8479,205.04283,44986.125,31264.729,0.745702854,0.7986493,1.599353991,1.439124103,7.0710154,16.235964,-4.0521646,-3.4559813,3.0074761,29.929724,639190,6.7152553,-1.5796331,8.2948971,-1.8046833,7.4561753,-1.3972952,8.9077187,-2.1747525,11.87007,-1.1096044,3.3065505,-2.0171313,4.0790696,-1.4547839,11.415499,-1.2793705,10.682038,2.1969461,9.6953173,-0.72817236,-0.34561807,-1.0939012,-1.7315564,0.34624177,-0.60950112,-0.65415299,-0.32521251,-5.9870863,-5.3058801,-6.4165297,-7.9637594,-2.5431876,-1.4524375,-9.3065548,-9.0774469,0.50665146,4.3862886,7.740634,-4.9081531,3.7507329,5.4274287,9.1022081,7.1957455,-5.7364192,-4.5879226,21.293505,16.512325,4.4406481,2.8488977,7.3564396,-6.5796719,17.264172,-26.509392,20.638859,-51.79932,20.22298,-6.8362656,20.873575,-7.288692,-13.598177,26.844423,24.21785,33.048336,9.0345774,42.17247,-2.5239182,-71.403572,14.54613,5.8695951,31.557823,1724.0156,1365.5594,51.114643,128.10141,-2.6799204,-0.54588175,18.838133,75.607979,72.410767,8.1348619,24.957319,-39.373394,-8.9294081,48.170162,3.567405,3.9104819,3659.5591,7802.8374,-4657.9868,-61.964897,576.67566,1018.0664,878.63281,1.692617215,1.586470357,1.374626,0.332750253,1.508947,0.661701209,1.385297311,1.8546531,1.580743605,0.506081026,2.0039842,1.6074575,1.4627647,1.4703919,-0.136589276,0.03126775,0.384510693,2.503755127
19500,34,Toms River NJ,2000,,,1,0.004035146,1,0,0,0,0,0,0,0,1128173,327178,7.2801857,58.107632,11.164184,64.946808,30.556074,-0.14348,71.795372,6.5707617,9.0167608,4.2369719,6.3531189,6.7343168,4.7645311,8.0460024,6.6619911,65.224617,69.956467,60.709835,56.023239,72.13932,62.621033,70.760109,60.044022,3.3641181,3.5122347,3.2227972,4.6052923,2.4313936,5.0054078,2.8380005,2.0121677,24.840506,17.514538,31.830395,33.018349,18.694971,27.60903,18.35589,31.281822,2.6500456,6.9485126,6.7705708,5226.2485,2215.4858,89.662643,84.690018,144.40532,2.1091924,69.857666,1962.5515,219.96356,52307.59,36072.172,0.300785987,0.273257712,0.856607171,2.117057048,13.696739,19.91136,4.9840841,17.509243,-3.9553826,33.082153,112161.43,1.1987175,-2.3261425,3.5248485,-3.789958,2.4784718,-0.99335396,4.3435183,-3.130569,6.1618347,-1.8047876,0.75973785,-2.192311,1.398393,-2.3191826,3.8133264,-2.0959377,8.0070581,-1.0450498,3.0312657,1.871532,2.3662076,1.3773314,2.5531893,1.5423034,2.3407707,1.7061518,1.5665591,-3.070246,-1.0547148,-4.7274871,-5.5844488,-0.49725598,-1.5468513,-3.2002966,-7.4776793,0.99810308,2.4495125,3.2514844,-2.570493,2.1014895,4.8271589,6.3195906,3.5764832,-5.2158494,-1.054355,7.0128441,5.0954137,-9.2753687,2.1813939,3.0888829,-1.1813982,15.356684,-26.984142,19.001209,-55.446945,15.579937,-9.7688236,20.960653,60.681046,0.76923549,47.125408,30.185995,40.054329,3.8022506,107.50408,48.033123,-43.670551,47.435673,12.170904,53.816116,1756.6565,1024.2922,3.4549725,135.78954,82.447906,-0.79362249,39.302132,249.33049,143.7574,-6.3287959,6.5447598,-47.070297,9.2245541,46.213921,-1.5281066,-4.7818499,-3310.4409,2360.8372,-6523.2437,61.472954,790.49036,-577.9743,-1441.5262,0.987689809,2.531433062,0.67608625,0.574714006,0.62059659,1.244223991,1.517122158,0.61270881,1.489811971,0.731809383,0.99934596,2.2125409,0.96708477,2.1492558,0.110477578,0.032198715,0.909306421,2.330217096
19600,34,Newark NJ,2000,,,1,0.020818401,1,0,0,0,0,0,0,0,5820548,2664449,13.977739,57.823708,29.17473,64.309479,33.889297,0.50352156,70.355133,9.9863892,12.375839,7.7164025,9.8062229,10.122972,7.4023461,11.804152,11.315202,60.368748,64.343109,56.593079,49.328896,68.738007,58.078449,64.862869,56.919456,4.3147449,4.5877876,4.0553532,5.8894691,3.1209526,6.0304942,3.4374309,2.9033847,25.330124,18.69326,31.635166,34.97541,18.01807,28.48871,19.895548,28.861956,2.1600337,6.8495374,6.7648435,4549.9648,2050.6443,186.8063,120.71526,147.1636,2.129055,87.229469,1431.6467,181.58047,52412.676,37081.324,1.048066378,0.755088318,1.951505123,2.620278358,4.5833054,11.726774,-5.4214725,-5.6470299,-1.2854642,28.005175,132722.86,3.122781,-2.4862225,5.6090097,-3.3666301,5.6908469,-1.722752,5.3654652,-3.0219948,7.8884578,-2.1480694,2.7240429,-2.7871382,1.1632272,-2.6245031,8.6996126,-2.4152324,8.1223335,0.57597345,4.8664627,0.15986285,0.18601386,0.12303835,-0.15059912,0.56150526,0.22598568,0.34457019,0.304952,-3.2826514,-2.5102327,-3.7657533,-4.7158642,-1.137478,1.3979248,-6.4196839,-6.0120525,0.54808247,5.6765418,7.7639303,-3.9215088,3.0873845,9.0013914,7.788249,8.8579998,-8.1815042,0.046048846,16.397408,17.112528,-0.6900515,4.6251841,7.2227201,-3.7853379,8.9543505,-22.772533,13.5849,-40.134182,9.7366791,-11.244761,15.635737,8.2411118,-9.0021372,27.939379,29.498981,39.747311,-4.2042518,103.61163,42.565205,-48.736881,40.017647,10.029737,38.474541,1490.8218,939.7561,-7.7393651,183.71349,72.972778,-0.87915856,40.286716,148.75105,80.174606,-4.9745688,13.407804,-59.096329,7.7408247,39.367397,-0.54817939,-1.0098162,-2607.3047,4971.7915,-8072.1089,40.447475,452.5647,-198.30357,-298.32867,2.15592233,2.970690797,1.5413098,0.626502476,1.5947309,1.854933178,2.228824411,1.5981847,2.317554036,1.209315851,2.2984004,2.8875442,2.1646593,2.6975873,0.213154164,0.07730878,3.59517178,9.546337229
19700,42,Philadelphia PA,2000,,,1,0.019985139,1,0,0,0,0,0,0,0,5587579,2405465,12.281702,53.536152,9.3335457,65.583344,33.503345,0.18032566,70.157181,8.8119326,12.106033,5.7592044,8.6624498,8.9469929,6.4388571,10.847976,9.4821196,61.345249,62.986626,59.824139,51.042686,70.653717,58.630951,67.002174,56.815475,4.8084521,5.1753821,4.4684086,6.4354343,3.3384557,7.0718975,3.6715991,2.8879583,25.034369,19.73196,29.948246,33.859428,17.060833,27.858295,18.478247,30.814447,2.6133077,6.8294415,6.6355205,5328.3589,2476.2839,324.21414,168.77042,157.97331,1.9866414,89.79229,1484.5608,206.09648,43465.641,31936.002,0.738138487,0.690351472,1.611536433,1.909027252,6.7324219,15.33134,-3.4301209,-0.041482933,-3.7731111,31.479458,186080,0.61257398,-2.3135703,2.9261453,-3.0978663,2.9575994,-1.6566366,2.8546453,-2.6747062,2.8746555,-2.0511832,1.3303586,-2.7292254,0.8252604,-2.34409,3.4250107,-1.8201801,6.6294327,-0.7208246,0.19994918,0.67516041,0.76498568,0.58097446,1.2222081,0.50017822,1.2298365,0.98031861,0.052498922,-1.287737,-0.62472266,-1.7789814,-1.4221584,0.22064787,0.67412853,-2.0612435,-4.8617549,1.3088148,6.587369,7.8557558,-1.8059185,4.8627853,9.0686932,7.3471069,9.5724382,-3.9177623,-0.05326952,14.546803,18.111841,-0.39822716,6.2548771,7.2636604,-0.85776198,7.6029139,-22.278606,11.424482,-38.219227,2.0935688,-9.6582203,17.201962,20.125633,1.4936526,49.665745,31.655064,42.530785,4.1322064,66.875427,40.842552,25.719181,49.336285,10.417953,57.763268,1888.1715,1226.746,13.592839,143.93748,74.689011,0.55983096,52.91201,160.43987,146.71643,-0.3207069,11.078353,-45.236599,20.206297,40.091663,0.64617407,-2.3242598,-139.39732,3537.9827,-4328.875,136.55797,514.94141,207.65067,-624.99445,1.791340603,2.168482381,1.2401388,0.53859064,1.2213691,1.525765011,1.567939896,1.2816987,1.628343322,1.014112695,1.8837193,2.1623759,1.8206904,1.9790359,0.209153908,0.070008552,3.317286367,9.010713608
19800,10,undefined,2000,,,1,0.002092937,0,0,0,1,0,0,0,0,585157.2996,302961,11.653407,56.477589,8.1462965,70.157669,34.739796,0.3760013,74.455124,10.585066,15.181226,6.2540488,9.5345058,11.427445,6.5430379,14.042017,12.291743,63.87006,63.834442,63.903625,56.375706,69.879318,63.744259,68.633827,56.534531,3.9577062,4.4956694,3.4507773,4.8816991,3.2168138,6.2078195,2.8106914,1.7740222,21.58717,16.488665,26.391554,29.208092,15.476423,23.504881,14.51346,29.399704,2.6805298,7.0003653,6.6138983,3978.5879,1625.212,176.46719,116.84319,92.155518,0.022616386,88.64077,1288.8341,220.63275,45006.277,34610.461,0.509334893,0.357237984,1.027989968,1.309558445,11.230733,14.677562,6.8121619,3.3146572,0.97162288,37.974949,55161.383,-1.5743885,-3.5121727,1.9377811,-4.4906397,3.2656531,-2.6512911,0.67252773,-4.1297207,1.6550848,-3.1079905,1.6924398,-2.9301527,-0.24497509,-5.9039559,4.2544093,-1.8206259,4.5431767,-1.4155507,-2.4746356,0.7482416,1.006946,0.49322048,2.3746274,-0.42929822,0.21879214,1.9167049,0.69518524,0.82615018,0.21803805,1.485535,0.10000382,1.8448532,2.9563394,-0.2671544,-3.4177389,1.460409,0.78501022,1.0827609,-3.6278453,-2.0933833,4.8423495,0.25033951,4.0779114,-7.0467672,-0.89590895,6.7991533,4.1400366,-1.2350763,2.2974014,2.4449484,-0.62411171,9.1003752,-26.527584,14.232906,-44.794712,9.7182188,-15.493037,17.079201,28.986111,15.007412,57.384903,45.179836,67.1437,46.899319,59.581367,35.736057,509.33151,51.851727,17.618074,61.668926,2114.2522,1393.0472,97.964211,86.381851,37.417923,1.1098435,55.410786,241.6633,170.15392,-6.2598906,0.12903497,-40.422638,36.917122,21.13084,-7.8742013,-10.66424,-2817.3438,44.659599,-3380.9683,209.60013,309.35809,-2753.5378,-3214.8186,1.205496888,1.55085107,0.13369662,1.081729546,0.38459587,2.618282425,0.903476405,0.49510527,0.863136564,1.394903244,1.2338824,1.5175683,1.2248309,1.6761764,0.196840914,0.36661803,4.900471519,13.40779
19901,10,undefined,2000,,,1,0.001579911,0,0,0,1,0,0,0,0,441722,154040,16.492762,47.065102,5.7612853,65.364304,28.929317,-0.6768381,70.270065,9.2697344,12.801292,5.9963574,11.186876,7.0478573,7.0960069,11.834602,8.7915068,61.000328,62.761463,59.36795,53.288418,69.938072,59.475853,68.230774,52.853348,4.1688261,4.4208579,3.9352193,5.1783919,2.9987867,6.3752809,3.1474159,2.3789792,25.561111,20.016388,30.700478,30.346313,20.015285,27.052858,16.787212,35.97617,3.1714172,6.4914436,6.3824606,4837.0488,1949.9443,196.27325,175.638,114.07054,0.14328232,124.30692,1638.8761,236.17996,33491.23,23565.844,0.344314599,0.969459928,1.756354027,0.869315384,19.327377,31.01012,8.417079,26.780436,-0.87411243,34.30629,88674.289,-0.62724525,-4.5141053,3.8868527,-6.3368945,5.0513148,-2.8356941,2.7948191,-6.1884885,5.8023591,-2.3931265,0.12389252,-2.9141476,4.1040864,-7.2832808,4.648047,-2.7277832,5.8042665,-2.2692339,-0.38612932,1.2209532,1.3218416,1.1258503,1.6579714,1.0330621,1.5012441,1.8340168,-0.080165587,-0.59370482,-0.03626091,-1.0849833,-1.2718354,1.2361705,-2.6911795,0.8012141,-2.9963212,2.0064621,12.130874,9.1011868,11.202744,10.407857,14.900276,4.2740278,14.248098,12.391023,9.9581308,11.964048,-7.3038511,19.4226,12.941906,11.006764,11.789186,18.431948,-40.222733,25.561226,-61.550434,18.910648,-7.7611589,31.187159,45.968967,16.985603,71.703621,44.192074,61.44606,34.856491,42.39621,30.965784,262.42996,24.649347,28.172747,65.004089,2505.1191,1497.1276,77.482658,86.692528,39.443409,1.0802953,33.443146,510.39017,194.41606,8.0676937,13.152063,-21.192814,22.772377,50.715645,10.498886,5.2900848,2701.97,3099.3945,-1533.5121,185.69319,950.38904,2728.2058,1063.1584,1.938898298,1.063553442,1.4357983,0.448658398,1.5784312,0.497618989,0.922194694,1.3013291,0.700042709,0.345023327,1.894913,1.0403316,1.8282741,0.96731102,0.071920091,0.097995616,1.142210009,6.336253064
