hs6,sic87dd,share,weights_method
481013,2621,1,"no weights needed"
481014,2621,1,"no weights needed"
481019,2621,1,"no weights needed"
481021,2621,1,"no weights needed"
481022,2621,1,"no weights needed"
481029,2621,1,"no weights needed"
481031,2621,1,"no weights needed"
481032,2621,1,"no weights needed"
481039,2621,1,"no weights needed"
481091,2621,1,"no weights needed"
481092,2621,1,"no weights needed"
481099,2621,1,"no weights needed"
481110,2621,1,"no weights needed"
481121,2672,1,"no weights needed"
481129,2672,1,"no weights needed"
481131,2621,1,"no weights needed"
481139,2621,1,"no weights needed"
481140,2621,1,"no weights needed"
481141,2621,1,"no weights needed"
481149,2621,1,"no weights needed"
481151,2621,1,"no weights needed"
481159,2621,1,"no weights needed"
481160,2621,1,"no weights needed"
481190,2621,1,"no weights needed"
481200,2621,1,"no weights needed"
481310,2679,1,"no weights needed"
481320,2621,1,"no weights needed"
481390,2679,1,"no weights needed"
481410,2679,1,"no weights needed"
481420,2679,1,"no weights needed"
481430,2679,1,"no weights needed"
481490,2679,1,"no weights needed"
481500,3996,1,"no weights needed"
481610,3955,1,"no weights needed"
481620,3955,1,"no weights needed"
481630,3955,1,"no weights needed"
481690,3955,1,"no weights needed"
481710,2677,1,"no weights needed"
481720,2678,1,"no weights needed"
481730,2678,1,"no weights needed"
481810,2676,1,"no weights needed"
481820,2676,1,"no weights needed"
481830,2676,1,"no weights needed"
481840,2676,1,"no weights needed"
481850,2676,1,"no weights needed"
481890,2676,1,"no weights needed"
481910,2653,.96987069,"trade-based"
481910,2656,.03012933,"trade-based"
481920,2657,1,"no weights needed"
481930,2673,.51517355,"trade-based"
481930,2674,.48482642,"trade-based"
481940,2673,.9126817,"trade-based"
481940,2674,.087318279,"trade-based"
481950,2652,.37343246,"trade-based"
481950,2653,.52046454,"trade-based"
481950,2656,.060912311,"trade-based"
481950,2782,.045190673,"trade-based"
481960,2652,1,"no weights needed"
482010,2782,1,"no weights needed"
482020,2782,1,"no weights needed"
482030,2782,1,"no weights needed"
482040,2761,1,"no weights needed"
482050,2782,1,"no weights needed"
482090,2782,1,"no weights needed"
482110,2752,1,"no weights needed"
482190,2672,1,"no weights needed"
482210,2655,1,"no weights needed"
482290,2655,1,"no weights needed"
482311,2672,1,"no weights needed"
482312,2672,1,"no weights needed"
482319,2672,1,"no weights needed"
482320,2679,1,"no weights needed"
482330,2675,1,"no weights needed"
482340,2752,1,"no weights needed"
482351,2675,1,"no weights needed"
482359,2621,.99734056,"trade-based"
482359,2678,.0026594114,"trade-based"
482360,2656,1,"no weights needed"
482370,2679,1,"no weights needed"
482390,2621,.18144487,"trade-based"
482390,2675,.010907041,"trade-based"
482390,2679,.78782904,"trade-based"
482390,3053,.019819075,"trade-based"
490110,2752,1,"no weights needed"
490191,2731,1,"no weights needed"
490199,2731,1,"no weights needed"
490210,2711,1,"no weights needed"
490290,2711,.018030442,"trade-based"
490290,2721,.98196954,"trade-based"
490300,3944,1,"no weights needed"
490400,2731,.5789997,"trade-based"
490400,2752,.4210003,"trade-based"
490510,2752,1,"no weights needed"
490591,2741,1,"no weights needed"
490599,2752,1,"no weights needed"
490600,9900,1,"no weights needed"
490700,2752,1,"no weights needed"
490810,2752,1,"no weights needed"
490890,2752,1,"no weights needed"
490900,2752,.044635206,"trade-based"
490900,2771,.95536476,"trade-based"
491000,2752,1,"no weights needed"
491110,2741,.21354562,"trade-based"
491110,2752,.78645438,"trade-based"
491191,2752,.92496657,"trade-based"
491191,9200,.075033419,"trade-based"
491199,2752,.99943346,"trade-based"
491199,2761,.00056656066,"trade-based"
500100,279,1,"no weights needed"
500200,279,1,"no weights needed"
500310,279,1,"no weights needed"
500390,279,1,"no weights needed"
500400,2281,1,"no weights needed"
500500,2281,1,"no weights needed"
500600,2281,1,"no weights needed"
500710,2221,1,"no weights needed"
500720,2221,1,"no weights needed"
500790,2221,1,"no weights needed"
510111,214,1,"no weights needed"
510119,214,.90649039,"trade-based"
510119,2011,.093509585,"trade-based"
510121,2299,1,"no weights needed"
510129,2299,1,"no weights needed"
510130,2299,1,"no weights needed"
510210,214,1,"no weights needed"
510211,214,1,"no weights needed"
510219,214,1,"no weights needed"
510220,272,1,"no weights needed"
510310,9100,1,"no weights needed"
510320,2299,1,"no weights needed"
510330,2299,1,"no weights needed"
510400,2299,1,"no weights needed"
510510,2299,1,"no weights needed"
510521,2299,1,"no weights needed"
510529,2299,1,"no weights needed"
510530,2299,1,"no weights needed"
510531,2299,1,"no weights needed"
510539,2299,1,"no weights needed"
510540,2299,1,"no weights needed"
510610,2281,1,"no weights needed"
510620,2281,1,"no weights needed"
510710,2281,1,"no weights needed"
510720,2281,1,"no weights needed"
510810,2281,1,"no weights needed"
510820,2281,1,"no weights needed"
510910,2281,1,"no weights needed"
510990,2281,1,"no weights needed"
511000,2281,1,"no weights needed"
511111,2231,1,"no weights needed"
511119,2231,1,"no weights needed"
511120,2231,1,"no weights needed"
511130,2231,1,"no weights needed"
511190,2231,1,"no weights needed"
511211,2231,1,"no weights needed"
511219,2231,1,"no weights needed"
511220,2231,1,"no weights needed"
511230,2231,1,"no weights needed"
511290,2231,1,"no weights needed"
511300,2231,1,"no weights needed"
520100,131,1,"no weights needed"
520210,2299,1,"no weights needed"
520291,2299,1,"no weights needed"
520299,2299,1,"no weights needed"
520300,2299,1,"no weights needed"
520411,2284,1,"no weights needed"
520419,2284,1,"no weights needed"
520420,2284,1,"no weights needed"
520511,2281,1,"no weights needed"
520512,2281,1,"no weights needed"
520513,2281,1,"no weights needed"
520514,2281,1,"no weights needed"
520515,2281,1,"no weights needed"
520521,2281,1,"no weights needed"
520522,2281,1,"no weights needed"
520523,2281,1,"no weights needed"
520524,2281,1,"no weights needed"
520525,2281,1,"no weights needed"
520526,2281,1,"no weights needed"
520527,2281,1,"no weights needed"
520528,2281,1,"no weights needed"
520531,2281,1,"no weights needed"
520532,2281,1,"no weights needed"
520533,2281,1,"no weights needed"
520534,2281,1,"no weights needed"
520535,2281,1,"no weights needed"
520541,2281,1,"no weights needed"
520542,2281,1,"no weights needed"
520543,2281,1,"no weights needed"
520544,2281,1,"no weights needed"
520545,2281,1,"no weights needed"
520546,2281,1,"no weights needed"
520547,2281,1,"no weights needed"
520548,2281,1,"no weights needed"
520611,2281,1,"no weights needed"
520612,2281,1,"no weights needed"
520613,2281,1,"no weights needed"
520614,2281,1,"no weights needed"
520615,2281,1,"no weights needed"
520621,2281,1,"no weights needed"
520622,2281,1,"no weights needed"
520623,2281,1,"no weights needed"
520624,2281,1,"no weights needed"
520625,2281,1,"no weights needed"
520631,2281,1,"no weights needed"
520632,2281,1,"no weights needed"
520633,2281,1,"no weights needed"
520634,2281,1,"no weights needed"
520635,2281,1,"no weights needed"
520641,2281,1,"no weights needed"
520642,2281,1,"no weights needed"
520643,2281,1,"no weights needed"
520644,2281,1,"no weights needed"
520645,2281,1,"no weights needed"
520710,2281,1,"no weights needed"
520790,2281,1,"no weights needed"
520811,2211,1,"no weights needed"
520812,2211,1,"no weights needed"
520813,2211,1,"no weights needed"
520819,2211,1,"no weights needed"
520821,2211,1,"no weights needed"
520822,2211,1,"no weights needed"
520823,2211,1,"no weights needed"
520829,2211,1,"no weights needed"
520831,2211,1,"no weights needed"
520832,2211,1,"no weights needed"
520833,2211,1,"no weights needed"
520839,2211,1,"no weights needed"
520841,2211,1,"no weights needed"
520842,2211,1,"no weights needed"
520843,2211,1,"no weights needed"
520849,2211,1,"no weights needed"
520851,2211,1,"no weights needed"
520852,2211,1,"no weights needed"
520853,2211,1,"no weights needed"
520859,2211,1,"no weights needed"
520911,2211,1,"no weights needed"
520912,2211,1,"no weights needed"
520919,2211,1,"no weights needed"
520921,2211,1,"no weights needed"
520922,2211,1,"no weights needed"
520929,2211,1,"no weights needed"
520931,2211,1,"no weights needed"
520932,2211,1,"no weights needed"
520939,2211,1,"no weights needed"
520941,2211,1,"no weights needed"
520942,2211,1,"no weights needed"
520943,2211,1,"no weights needed"
520949,2211,1,"no weights needed"
520951,2211,1,"no weights needed"
520952,2211,1,"no weights needed"
520959,2211,1,"no weights needed"
521011,2211,1,"no weights needed"
521012,2211,1,"no weights needed"
521019,2211,1,"no weights needed"
521021,2211,1,"no weights needed"
521022,2211,1,"no weights needed"
521029,2211,1,"no weights needed"
521031,2211,1,"no weights needed"
521032,2211,1,"no weights needed"
521039,2211,1,"no weights needed"
521041,2211,1,"no weights needed"
521042,2211,1,"no weights needed"
521049,2211,1,"no weights needed"
521051,2211,1,"no weights needed"
521052,2211,1,"no weights needed"
521059,2211,1,"no weights needed"
521111,2211,1,"no weights needed"
521112,2211,1,"no weights needed"
521119,2211,1,"no weights needed"
521121,2211,1,"no weights needed"
521122,2211,1,"no weights needed"
521129,2211,1,"no weights needed"
521131,2211,1,"no weights needed"
521132,2211,1,"no weights needed"
521139,2211,1,"no weights needed"
521141,2211,1,"no weights needed"
521142,2211,1,"no weights needed"
521143,2211,1,"no weights needed"
521149,2211,1,"no weights needed"
521151,2211,1,"no weights needed"
521152,2211,1,"no weights needed"
521159,2211,1,"no weights needed"
521211,2211,1,"no weights needed"
521212,2211,1,"no weights needed"
521213,2211,1,"no weights needed"
521214,2211,1,"no weights needed"
521215,2211,1,"no weights needed"
521221,2211,1,"no weights needed"
521222,2211,1,"no weights needed"
521223,2211,1,"no weights needed"
521224,2211,1,"no weights needed"
521225,2211,1,"no weights needed"
530110,139,1,"no weights needed"
530121,139,1,"no weights needed"
530129,139,1,"no weights needed"
530130,2299,1,"no weights needed"
530210,139,1,"no weights needed"
530290,2299,1,"no weights needed"
530310,139,1,"no weights needed"
530390,2299,1,"no weights needed"
530410,139,1,"no weights needed"
530490,2299,1,"no weights needed"
530511,173,1,"no weights needed"
530519,2299,1,"no weights needed"
530521,139,1,"no weights needed"
530529,2299,1,"no weights needed"
530590,139,1,"no weights needed"
530591,139,1,"no weights needed"
530599,2299,1,"no weights needed"
530610,2299,1,"no weights needed"
530620,2299,1,"no weights needed"
530710,2299,1,"no weights needed"
530720,2299,1,"no weights needed"
530810,2299,1,"no weights needed"
530820,2299,1,"no weights needed"
530830,2299,1,"no weights needed"
530890,2299,1,"no weights needed"
530911,2299,1,"no weights needed"
530919,2299,1,"no weights needed"
530921,2299,1,"no weights needed"
530929,2299,1,"no weights needed"
531010,2299,1,"no weights needed"
531090,2299,1,"no weights needed"
531100,2299,1,"no weights needed"
540110,2284,1,"no weights needed"
540120,2284,1,"no weights needed"
540210,2824,1,"no weights needed"
540220,2824,1,"no weights needed"
540231,2824,1,"no weights needed"
540232,2824,1,"no weights needed"
540233,2824,1,"no weights needed"
540239,2824,1,"no weights needed"
540241,2824,1,"no weights needed"
540242,2824,1,"no weights needed"
540243,2824,1,"no weights needed"
540249,2824,1,"no weights needed"
540251,2824,1,"no weights needed"
540252,2824,1,"no weights needed"
540259,2824,1,"no weights needed"
540261,2824,1,"no weights needed"
540262,2824,1,"no weights needed"
540269,2824,1,"no weights needed"
540310,2823,1,"no weights needed"
540320,2823,1,"no weights needed"
540331,2823,1,"no weights needed"
540332,2823,1,"no weights needed"
540333,2823,1,"no weights needed"
540339,2823,1,"no weights needed"
540341,2823,1,"no weights needed"
540342,2823,1,"no weights needed"
540349,2823,1,"no weights needed"
540410,2824,.94411075,"trade-based"
540410,3949,.055889219,"trade-based"
540490,2824,1,"no weights needed"
540500,2823,1,"no weights needed"
540610,2824,1,"no weights needed"
540620,2823,1,"no weights needed"
540710,2221,1,"no weights needed"
540720,2221,1,"no weights needed"
540730,2221,1,"no weights needed"
540741,2221,1,"no weights needed"
540742,2221,1,"no weights needed"
540743,2221,1,"no weights needed"
540744,2221,1,"no weights needed"
540751,2221,1,"no weights needed"
540752,2221,1,"no weights needed"
540753,2221,1,"no weights needed"
540754,2221,1,"no weights needed"
540760,2221,1,"no weights needed"
540761,2221,1,"no weights needed"
540769,2221,1,"no weights needed"
540771,2221,1,"no weights needed"
540772,2221,1,"no weights needed"
540773,2221,1,"no weights needed"
540774,2221,1,"no weights needed"
540781,2221,1,"no weights needed"
540782,2221,1,"no weights needed"
540783,2221,1,"no weights needed"
540784,2221,1,"no weights needed"
540791,2221,1,"no weights needed"
540792,2221,1,"no weights needed"
540793,2221,1,"no weights needed"
540794,2221,1,"no weights needed"
540810,2221,1,"no weights needed"
540821,2221,1,"no weights needed"
540822,2221,1,"no weights needed"
540823,2221,1,"no weights needed"
540824,2221,1,"no weights needed"
540831,2221,1,"no weights needed"
540832,2221,1,"no weights needed"
540833,2221,1,"no weights needed"
540834,2221,1,"no weights needed"
550110,2824,1,"no weights needed"
550120,2824,1,"no weights needed"
550130,2824,1,"no weights needed"
550190,2824,1,"no weights needed"
550200,2823,1,"no weights needed"
550310,2824,1,"no weights needed"
550320,2824,1,"no weights needed"
550330,2824,1,"no weights needed"
550340,2824,1,"no weights needed"
550390,2824,1,"no weights needed"
550410,2823,1,"no weights needed"
550490,2823,1,"no weights needed"
550510,2824,1,"no weights needed"
550520,2823,1,"no weights needed"
550610,2824,1,"no weights needed"
550620,2824,1,"no weights needed"
550630,2824,1,"no weights needed"
550690,2299,1,"no weights needed"
550700,2823,1,"no weights needed"
550810,2284,1,"no weights needed"
550820,2284,1,"no weights needed"
550911,2281,1,"no weights needed"
550912,2281,1,"no weights needed"
550921,2281,1,"no weights needed"
550922,2281,1,"no weights needed"
550931,2281,1,"no weights needed"
550932,2281,1,"no weights needed"
550941,2281,1,"no weights needed"
550942,2281,1,"no weights needed"
550951,2281,1,"no weights needed"
550952,2281,1,"no weights needed"
550953,2281,1,"no weights needed"
550959,2281,1,"no weights needed"
550961,2281,1,"no weights needed"
550962,2281,1,"no weights needed"
550969,2281,1,"no weights needed"
550991,2281,1,"no weights needed"
550992,2281,1,"no weights needed"
550999,2281,1,"no weights needed"
551011,2281,1,"no weights needed"
551012,2281,1,"no weights needed"
551020,2281,1,"no weights needed"
551030,2281,1,"no weights needed"
551090,2281,1,"no weights needed"
551110,2281,1,"no weights needed"
551120,2281,1,"no weights needed"
551130,2281,1,"no weights needed"
551211,2221,1,"no weights needed"
551219,2221,1,"no weights needed"
551221,2221,1,"no weights needed"
551229,2221,1,"no weights needed"
551291,2221,1,"no weights needed"
551299,2221,1,"no weights needed"
551311,2221,1,"no weights needed"
551312,2221,1,"no weights needed"
551313,2221,1,"no weights needed"
551319,2221,1,"no weights needed"
551321,2221,1,"no weights needed"
551322,2221,1,"no weights needed"
551323,2221,1,"no weights needed"
551329,2221,1,"no weights needed"
551331,2221,1,"no weights needed"
551332,2221,1,"no weights needed"
